date_no,date,Hour,Turbidity,sdi,ph,temp,cf,cp,qc,qp,pf,pc,pp,sspn,qspn,dpn,wtcn,stcn,rec,dp,day,to,cfo,cpo,qco,qpo,pfo,pco,ppo,conf,cfave,fop ave,pop,dpo,ndp,sfx,ssp,ssr,tcf,aspn
42272.00,25-09-2015 00:00,8,0.08,2.42,7.64,27.41,39200,228,335,180,36.94,35.63,0.96,0.357946489,206.1176238,1.348204615,3.73E-09,1.22E-08,0.349514563,1.31,149.3333333,27.41,25367.77344,106.3929071,1474.9581,792.5148,535.63,516.635,13.92,1.230381833,31212.04758,372.7189164,1.230968071,18.995,140.7245517,8.1515808,0.340871283,99.65912872,1.0753927,0.114837215
42273.00,26-09-2015 00:00,20,0.06,2.71,7.9,27.5,41370,318,293,158,37.8,36.62,0.98,0.412800128,192.9845087,1.464645112,3.58E-09,1.41E-08,0.350332594,1.18,152.8333333,27.5,26841.99219,148.3901073,1290.03798,695.65188,548.1,530.99,14.21,1.231100781,33045.19755,395.4760364,1.717463016,17.11,131.5764266,7.15527648,0.44905196,99.55094804,1.078291373,0.132435485
42274.00,27-09-2015 00:00,20,0.07,2.53,7.81,27.9,45420,386,321,150,39.9,38.73,0.96,0.435466414,183.7746309,1.335717531,3.54E-09,1.49E-08,0.318471338,1.17,159.8333333,27.9,29627.8125,180.1213252,1413.31806,660.429,578.55,561.585,13.92,1.203929289,35669.79123,428.6180953,2.08756051,16.965,129.6169652,6.792984,0.504968824,99.49503118,1.091247925,0.139707335
42275.00,28-09-2015 00:00,10,0.07,2.7,7.89,28.3,46480,382,298,150,41.9,40.79,0.97,0.410285452,166.4536816,1.383303849,3.27E-09,1.40E-08,0.334821429,1.11,166.4166667,28.3,30404.96094,178.254783,1312.05228,660.429,607.55,591.455,14.065,1.217663241,37023.00328,446.0960552,2.068670228,16.095,141.410115,6.792984,0.481470349,99.51852965,1.104325138,0.131628721
42276.00,29-09-2015 00:00,8,0.07,2.42,7.93,28.3,45910,380,309,150,41,39.86,0.96,0.416107751,171.6320595,1.364043148,3.34E-09,1.42E-08,0.326797386,1.14,169.3333333,28.3,29989.89258,177.3215119,1360.48374,660.429,594.5,577.97,13.92,1.210869335,36313.8413,437.2292624,2.057837573,16.53,137.1435752,6.792984,0.488302822,99.51169718,1.104325138,0.133496644
42277.00,30-09-2015 00:00,20,0.08,2.53,7.51,27.41,44770,363,312,150,40.65,39.5,0.97,0.419754435,166.1290975,1.349371413,3.18E-09,1.44E-08,0.324675325,1.15,180.8333333,27.41,29206.32813,169.3887074,1373.69232,660.429,589.425,572.75,14.065,1.209090046,35313.08062,423.4841107,1.959954226,16.675,145.4983435,6.792984,0.479676948,99.52032305,1.0753927,0.134666582
42278.00,01-10-2015 00:00,20,0.07,2.52,7.64,27.61,45380,331,338,178,43.24,41.91,1.01,0.439169634,169.336005,1.36247629,3.29E-09,1.50E-08,0.34496124,1.33,183.8333333,27.61,29601.875,154.4563696,1488.16668,783.70908,626.98,607.695,14.645,1.226401174,36303.77424,436.1024856,1.788339008,19.285,168.3783534,8.06100768,0.425455405,99.5745446,1.081842439,0.140895411
42279.00,02-10-2015 00:00,16,0.07,2.42,7.54,27.64,46280,333,341,178,44.16,42.81,0.96,0.432224946,165.024864,1.369875895,3.24E-09,1.48E-08,0.342967245,1.35,184.6666667,27.64,30274.88281,155.3896407,1501.37526,783.70908,640.32,620.745,13.92,1.224669155,37076.71516,445.7895085,1.799325911,19.575,172.6223175,8.06100768,0.419103041,99.58089696,1.082812488,0.1386674
42280.00,03-10-2015 00:00,8,0.07,2.12,7.64,27.33,44660,317,343,177,44.66,43.25,0.96,0.429896764,144.3936849,1.419500718,2.78E-09,1.47E-08,0.340384615,1.41,186.3333333,27.33,29135,147.9234718,1510.18098,779.30622,647.57,627.125,13.92,1.222435873,35615.66916,427.1330705,1.711092836,20.445,198.0055224,8.01572112,0.415332564,99.58466744,1.072821192,0.137920467
42281.00,04-10-2015 00:00,8,0.07,2.53,7.6,27.17,46730,364,303,150,42.16,41.02,0.95,0.403255879,167.2679805,1.379197225,3.29E-09,1.38E-08,0.331125828,1.14,195.3333333,27.17,30567.55859,169.855343,1334.06658,660.429,611.32,594.79,13.775,1.214521146,37124.9463,445.6939131,1.963784329,16.53,145.5498712,6.792984,0.457523471,99.54247653,1.06769252,0.129373477
42282.00,05-10-2015 00:00,8,0.07,2.33,7.63,27.5,48110,377,314,150,42.6,41.46,0.97,0.402761123,173.6862213,1.329186509,3.47E-09,1.38E-08,0.323275862,1.14,205.3333333,27.5,31558.08594,175.9216052,1382.49804,660.429,617.7,601.17,14.065,1.207920578,38119.66142,458.6125995,2.036167882,16.53,138.7935684,6.792984,0.461498341,99.53850166,1.078291373,0.129214749
42283.00,06-10-2015 00:00,8,0.07,2.33,7.62,27,48980,395,315,151,43.72,42.59,0.98,0.423373762,167.5774148,1.304054708,3.38E-09,1.45E-08,0.324034335,1.13,208.3333333,27,32125.625,184.3210453,1386.9009,664.83186,633.94,617.555,14.21,1.208554012,38825.55298,466.6703479,2.129853613,16.385,146.9970057,6.83827056,0.474741584,99.52525842,1.062264218,0.135827743
42284.00,07-10-2015 00:00,8,0.08,2.53,7.77,27.77,48680,360,311,177,45.6,44.26,1.01,0.432689049,175.8762318,1.5091566,3.59E-09,1.48E-08,0.362704918,1.34,209.3333333,27.77,31929.92188,167.9888007,1369.28946,779.30622,661.2,641.77,14.645,1.242118514,39660.7471,478.3483109,1.946082857,19.43,160.437772,8.01572112,0.423564388,99.57643561,1.087023847,0.138816295
42285.00,08-10-2015 00:00,8,0.07,2.22,7.7,28.3,49590,414,304,153,44.65,43.51,0.97,0.423388399,162.0571495,1.381641269,3.32E-09,1.45E-08,0.334792123,1.14,224.3333333,28.3,32571.49414,193.1871209,1338.46944,673.63758,647.425,630.895,14.065,1.217638236,39660.29667,479.1855624,2.241995459,16.53,148.1514331,6.92884368,0.487104578,99.51289542,1.104325138,0.135832439
42286.00,09-10-2015 00:00,8,0.06,2.33,7.77,28.79,49910,442,308,153,44.59,43.47,0.96,0.443553278,163.4577363,1.344018673,3.36E-09,1.52E-08,0.331887202,1.12,226.3333333,28.79,32780.55664,206.2529165,1356.08088,673.63758,646.555,630.315,13.92,1.215166653,39833.83929,482.1521798,2.397552058,16.24,144.7603723,6.92884368,0.517783172,99.48221683,1.120510265,0.142301782
42287.00,10-10-2015 00:00,8,0.07,2.34,7.64,28.5,50130,374,336,177,46.7,45.38,1,0.432012684,165.7976709,1.375219932,3.43E-09,1.48E-08,0.34502924,1.32,230.3333333,28.5,32924.28711,174.5216986,1479.36096,779.30622,677.15,658.01,14.5,1.226460359,40380.33298,488.575394,2.02668413,19.14,166.5312902,8.01572112,0.432194798,99.5678052,1.110909228,0.138599302
42288.00,11-10-2015 00:00,8,0.07,2.12,7.58,28.78,50510,365,336,181,47.38,46.05,0.96,0.42222726,164.7713667,1.380274,3.44E-09,1.44E-08,0.350096712,1.33,231.3333333,28.78,33221.38672,170.3219785,1479.36096,796.91766,687.01,667.725,13.92,1.23089335,40891.984,495.4897038,1.979742209,19.285,169.9375384,8.19686736,0.416516789,99.58348321,1.120178126,0.135459919
42289.00,12-10-2015 00:00,8,0.06,2.45,7.64,28.69,51130,419,315,151,45.19,44.04,0.96,0.407951267,163.6684285,1.349124133,3.40E-09,1.40E-08,0.324034335,1.15,232.3333333,28.69,33627.05078,195.5202986,1386.9009,664.83186,655.255,638.58,13.92,1.208554012,40640.10713,492.161593,2.272015068,16.675,143.1079221,6.83827056,0.481101829,99.51889817,1.117192313,0.130879863
42290.00,13-10-2015 00:00,8,0.06,2.33,7.65,28.6,51510,433,312,152,45.47,44.34,0.93,0.4213474,165.4303139,1.336473749,3.46E-09,1.44E-08,0.327586207,1.13,233.3333333,28.6,33875.68359,202.0531965,1373.69232,669.23472,659.315,642.93,13.485,1.211532586,41041.49455,497.0821955,2.347244557,16.385,142.9025491,6.88355712,0.492314421,99.50768558,1.114212684,0.135177641
42291.00,14-10-2015 00:00,8,0.05,2.5,7.71,29.04,51620,451,309,153,45.33,44.19,0.93,0.434018566,170.4797031,1.366336623,3.58E-09,1.49E-08,0.331168831,1.14,234.3333333,29.04,33947.65625,210.4526365,1360.48374,673.63758,657.285,640.755,13.485,1.21455758,41231.38322,500.2096606,2.448407827,16.53,137.7737473,6.92884368,0.51041857,99.48958143,1.128838621,0.139242833
42292.00,15-10-2015 00:00,8,0.05,2.35,7.77,29.03,51210,423,313,155,45.73,44.62,0.92,0.415793841,160.9180836,1.30646799,3.36E-09,1.42E-08,0.331196581,1.11,235.3333333,29.03,33679.39453,197.3868409,1378.09518,682.4433,663.085,646.99,13.34,1.214581092,40906.3558,496.0818978,2.296294206,16.095,147.9118964,7.0194168,0.482533428,99.51746657,1.128504567,0.133395935
42293.00,16-10-2015 00:00,8,0.05,2.22,7.77,29.17,50760,377,338,179,47.45,46.14,0.96,0.425420257,161.5826581,1.360160138,3.38E-09,1.45E-08,0.34622824,1.31,236.3333333,29.17,33384.96094,175.9216052,1488.16668,788.11194,688.025,669.03,13.92,1.227505241,40980.21452,497.246258,2.04748369,18.995,169.4087257,8.10629424,0.429284247,99.57071575,1.133188314,0.136484304
42294.00,17-10-2015 00:00,8,0.07,2.33,7.79,29.1,49960,417,313,152,44.5,43.42,0.96,0.412957396,161.3451299,1.278885587,3.31E-09,1.41E-08,0.32688172,1.08,237.3333333,29.1,32813.22266,194.5870275,1378.09518,669.23472,645.25,629.59,13.92,1.210940197,39734.85032,481.3984169,2.264240968,15.66,144.3658241,6.88355712,0.489713755,99.51028625,1.130844558,0.13248594
42295.00,18-10-2015 00:00,8,0.05,2.22,7.9,28.99,50600,374,341,179,47.56,46.24,0.95,0.426227272,158.4219572,1.3548454,3.30E-09,1.46E-08,0.344230769,1.32,240.3333333,28.99,33280.27344,174.5216986,1501.37526,788.11194,689.62,670.48,13.775,1.225765887,40793.8239,494.5936442,2.029977911,19.14,173.7113337,8.10629424,0.427814022,99.57218598,1.127169118,0.136743212
42296.00,19-10-2015 00:00,8,0.06,2.02,7.87,29.16,50600,374,338,182,47.5,46.17,0.96,0.429429739,163.5523975,1.374038978,3.42E-09,1.47E-08,0.35,1.33,241.3333333,29.16,33280.27344,174.5216986,1488.16668,801.32052,688.75,669.465,13.92,1.230808332,40961.63783,496.9947764,2.031120652,19.285,170.2238442,8.24215392,0.426061329,99.57393867,1.132853261,0.137770635
42297.00,20-10-2015 00:00,8,0.05,2.31,7.77,29.16,51130,371,340,180,47.7,46.37,0.96,0.418103385,162.7923435,1.369567445,3.42E-09,1.43E-08,0.346153846,1.33,242.3333333,29.16,33627.05078,173.1217919,1496.9724,792.5148,691.65,672.365,13.92,1.227440338,41275.19858,500.9630559,2.014825419,19.285,169.1392695,8.1515808,0.419432971,99.58056703,1.132853261,0.134136888
42298.00,21-10-2015 00:00,8,0.05,2.46,7.79,29,51080,451,318,150,45.13,44.03,0.93,0.433684064,159.6006729,1.282812265,3.31E-09,1.48E-08,0.320512821,1.1,243.3333333,29,33594.33594,210.4526365,1400.10948,660.429,654.385,638.435,13.485,1.205620769,40502.02913,490.9227774,2.448083577,15.95,144.4503062,6.792984,0.519610106,99.48038989,1.127502865,0.139135518
42299.00,22-10-2015 00:00,8,0.08,2.22,7.65,29.29,50810,376,340,181,47.44,46.1,0.96,0.426736368,164.2729272,1.379341165,3.44E-09,1.46E-08,0.347408829,1.34,244.3333333,29.29,33417.67578,175.4549697,1496.9724,796.91766,687.88,668.45,13.92,1.228536492,41054.83416,498.3882872,2.0428627,19.43,167.8995755,8.19686736,0.427367381,99.57263262,1.13721495,0.136906542
42300.00,23-10-2015 00:00,8,0.07,2.25,7.72,29.3,50850,376,339,180,47.5,46.16,0.96,0.424098749,162.6736277,1.386230811,3.41E-09,1.45E-08,0.346820809,1.34,245.3333333,29.3,33443.84766,175.4549697,1492.56954,792.5148,688.75,669.32,13.92,1.228022554,41069.7992,498.5942304,2.04293028,19.43,168.5636999,8.1515808,0.427211657,99.57278834,1.137551004,0.136060335
42301.00,24-10-2015 00:00,8,0.07,2.45,7.89,29.3,50580,444,309,153,44.8,43.67,0.98,0.432682597,167.167531,1.35773579,3.47E-09,1.48E-08,0.331168831,1.13,246.3333333,29.3,33267.1875,207.1861876,1360.48374,673.63758,649.6,633.215,14.21,1.21455758,40404.91475,490.1825487,2.412472958,16.385,139.4274243,6.92884368,0.512774718,99.48722528,1.137551004,0.138814225
42302.00,25-10-2015 00:00,8,0.06,2.33,7.77,29.34,51490,482,305,150,45.28,44.15,0.96,0.452344717,165.1353103,1.385858501,3.46E-09,1.55E-08,0.32967033,1.13,249.3333333,29.34,33862.59766,224.9183388,1342.8723,660.429,656.56,640.175,13.92,1.213289782,41085.14372,498.8544961,2.619338861,16.385,138.2123428,6.792984,0.547444449,99.45255555,1.138895989,0.145122271
42303.00,26-10-2015 00:00,8,0.06,2.42,7.9,29.42,51330,381,343,180,48,46.63,0.96,0.425034043,159.296382,1.400579776,3.35E-09,1.45E-08,0.34416826,1.37,252.3333333,29.42,33757.91016,177.7881475,1510.18098,792.5148,696,676.135,13.92,1.225711566,41377.46091,502.6899803,2.070923477,19.865,171.5284431,8.1515808,0.429673894,99.57032611,1.141589661,0.136360398
42304.00,27-10-2015 00:00,8,0.07,2.42,7.83,29.41,50430,405,340,180,48.02,46.66,0.96,0.459316962,151.4632995,1.403821263,3.16E-09,1.57E-08,0.346153846,1.36,256.3333333,29.41,33169.04297,188.9874008,1496.9724,792.5148,696.29,676.57,13.92,1.227440338,40713.02132,494.258845,2.201327216,19.72,180.4524822,8.1515808,0.464193997,99.535806,1.141252682,0.147359123
42305.00,28-10-2015 00:00,8,0.07,2.61,7.79,29.55,50870,392,341,181,47.97,46.61,0.96,0.4411844,156.639681,1.398867161,3.28E-09,1.51E-08,0.346743295,1.36,257.3333333,29.55,33456.93359,182.9211386,1501.37526,796.91766,695.565,675.845,13.92,1.227954849,41083.60385,499.1814799,2.131640784,19.72,174.7351609,8.19686736,0.445241219,99.55475878,1.14597742,0.141541793
42306.00,29-10-2015 00:00,4,0.06,2.4,7.89,29.5,50840,461,340,181,48.1,46.75,0.96,0.519666628,154.6809801,1.392432946,3.24E-09,1.78E-08,0.347408829,1.35,258.1666667,29.5,33437.30469,215.1189921,1496.9724,796.91766,697.45,677.875,13.92,1.228536492,41078.94899,499.0400127,2.506519496,19.575,177.2090068,8.19686736,0.523672093,99.47632791,1.144288275,0.166720641
42307.00,30-10-2015 00:00,8,0.07,2.5,7.72,29.5,51030,407,341,179,48.4,47.05,0.96,0.453066165,150.1756846,1.392432946,3.15E-09,1.55E-08,0.344230769,1.35,259.3333333,29.5,33561.62109,189.920672,1501.37526,788.11194,701.8,682.225,13.92,1.225765887,41138.69026,499.7969061,2.212858403,19.575,180.5084523,8.10629424,0.4616595,99.5383405,1.144288275,0.145353728
42308.00,31-10-2015 00:00,8,0.08,2.46,7.86,29.3,51240,410,339,178,48.4,47.04,0.95,0.454662109,151.6821412,1.41152505,3.19E-09,1.56E-08,0.344294004,1.36,262.3333333,29.3,33699.02344,191.3205786,1492.56954,783.70908,701.8,682.08,13.775,1.225820846,41308.96542,501.6228578,2.227698687,19.72,178.7698409,8.06100768,0.463145413,99.53685459,1.137551004,0.145865742
42309.00,01-11-2015 00:00,8,0.07,2.66,7.81,29.11,50550,455,308,150,45.96,44.83,0.98,0.438529903,145.2445512,1.367663498,3.00E-09,1.50E-08,0.327510917,1.13,263.3333333,29.11,33247.55859,212.3191787,1356.08088,660.429,666.42,650.035,14.21,1.211469238,40278.39448,488.2761355,2.470700277,16.385,158.2120648,6.792984,0.5271292,99.4728708,1.13117915,0.140690171
42310.00,02-11-2015 00:00,8,0.07,2.56,7.78,29.38,52030,393,339,178,48.92,47.56,0.98,0.427584625,152.9802874,1.412607715,3.25E-09,1.46E-08,0.344294004,1.36,264.3333333,29.38,34266.24023,183.3877741,1492.56954,783.70908,709.34,689.62,14.21,1.225820846,42004.2716,510.5713798,2.135878835,19.72,176.8344991,8.06100768,0.436593154,99.56340685,1.140242208,0.137178682
42311.00,03-11-2015 00:00,8,0.07,2.66,7.74,29.46,48550,420,338,174,48.55,47.19,0.95,0.481030464,125.0244212,1.427680664,2.53E-09,1.65E-08,0.33984375,1.36,266.3333333,29.46,31845.11719,195.9869342,1488.16668,766.09764,703.975,684.255,13.775,1.221969595,38913.76495,471.6092999,2.283251282,19.72,211.0139514,7.87986144,0.503644236,99.49635576,1.14293835,0.154325298
42312.00,04-11-2015 00:00,8,0.07,2.31,7.69,29.87,51850,498,338,176,47.99,46.64,1.02,0.530583675,159.6546789,1.418071888,3.39E-09,1.82E-08,0.342412451,1.35,268.3333333,29.87,34148.29102,232.3845077,1488.16668,774.90336,695.855,676.28,14.79,1.224188455,41803.94364,508.8533647,2.71105222,19.575,165.1351875,7.97043456,0.555891353,99.44410865,1.156833811,0.170223073
42313.00,05-11-2015 00:00,8,0.07,2.31,7.76,29.3,51850,394,344,177,48.4,47.04,0.96,0.430134,155.6196723,1.391006982,3.29E-09,1.47E-08,0.339731286,1.36,269.3333333,29.3,34148.29102,183.8544097,1514.58384,779.30622,701.8,682.08,13.92,1.221872702,41724.86461,506.8931034,2.140748118,19.72,173.2676447,8.01572112,0.440635126,99.55936487,1.137551004,0.137996578
42314.00,06-11-2015 00:00,8,0.07,2.22,7.83,29.5,51700,408,332,174,48.6,47.23,0.95,0.435910764,149.0972057,1.467654651,3.16E-09,1.49E-08,0.343873518,1.37,270.3333333,29.5,34000,190.3873075,1461.74952,766.09764,704.7,684.835,13.775,1.225455519,41665.48766,506.4752626,2.218296437,19.865,176.7355338,7.87986144,0.456942468,99.54305753,1.144288275,0.139849893
42315.00,07-11-2015 00:00,8,0.07,2.22,7.67,29.43,51200,466,307,150,46.18,45.04,0.97,0.439066713,147.5787185,1.389082599,3.08E-09,1.50E-08,0.328227571,1.14,271.3333333,29.43,33672.85156,217.4521699,1351.67802,660.429,669.61,653.08,14.065,1.212072593,40813.94052,495.568915,2.533124774,16.53,154.2442098,6.792984,0.532788962,99.46721104,1.141926718,0.140862392
42316.00,08-11-2015 00:00,8,0.08,2.22,7.92,29.67,52210,405,345,151,49.1,47.72,0.97,0.379674614,118.6705888,1.473382679,2.49E-09,1.30E-08,0.304435484,1.38,272.3333333,29.67,34384.18945,188.9874008,1518.9867,664.83186,711.95,691.94,14.065,1.192474363,41002.26441,498.3485003,2.203219829,20.01,191.7347195,6.83827056,0.460919424,99.53908058,1.150039263,0.121808082
42317.00,09-11-2015 00:00,8,0.08,2.61,7.76,30.11,51980,401,338,178,49.01,47.66,1.02,0.427212968,149.8342657,1.41665934,3.19E-09,1.46E-08,0.34496124,1.35,274.3333333,30.11,34233.47656,187.1208586,1488.16668,783.70908,710.645,691.07,14.79,1.226401174,41983.97584,511.5458589,2.184626804,19.575,176.7062679,8.06100768,0.445695899,99.5543041,1.165028323,0.137059446
42318.00,10-11-2015 00:00,8,0.07,2.46,7.83,30.13,51550,410,340,180,49,47.64,1.01,0.445390426,147.5331969,1.413501861,3.12E-09,1.52E-08,0.346153846,1.36,275.3333333,30.13,33901.85547,191.3205786,1496.9724,792.5148,710.5,690.78,14.645,1.227440338,41612.50494,506.8566623,2.233815094,19.72,181.3721528,8.1515808,0.459767031,99.54023297,1.165713226,0.14289118
42319.00,11-11-2015 00:00,8,0.06,2.53,7.72,30.04,50990,399,343,180,48.7,47.33,1,0.439956977,146.1036342,1.408895802,3.07E-09,1.50E-08,0.34416826,1.37,278.3333333,30.04,33535.44922,186.1875875,1510.18098,792.5148,706.15,686.285,14.5,1.225711566,41104.78797,500.2588014,2.173226882,19.865,183.6319255,8.1515808,0.452958394,99.54704161,1.162633622,0.141148008
42320.00,12-11-2015 00:00,8,0.06,2.6,7.6,30.27,51660,392,344,180,46.43,45.05,0.96,0.423985089,184.7700021,1.4177013,3.91E-09,1.45E-08,0.34351145,1.38,282.3333333,30.27,33973.82813,182.9211386,1514.58384,792.5148,673.235,653.225,13.92,1.22514119,41622.7362,507.2208463,2.136713602,20.01,144.2258673,8.1515808,0.439474084,99.56052592,1.170516289,0.13602387
42321.00,13-11-2015 00:00,8,0.06,2.22,7.52,30.33,51570,404,342,181,48.52,47.15,0.97,0.438580179,153.4001265,1.415072674,3.25E-09,1.50E-08,0.346080306,1.37,284.3333333,30.33,33914.94141,188.5207653,1505.77812,796.91766,703.54,683.675,14.065,1.227376189,41626.39154,507.367685,2.202571214,19.865,174.3773862,8.19686736,0.452887599,99.5471124,1.172579436,0.140706301
42322.00,14-11-2015 00:00,8,0.06,2.53,7.71,30.3,51960,481,322,150,46.4,45.26,0.96,0.437816403,146.3603394,1.327129072,3.08E-09,1.50E-08,0.31779661,1.14,285.3333333,30.3,34220.37109,224.4517032,1417.72092,660.429,672.8,656.27,13.92,1.203371678,41179.82538,501.6412787,2.622203081,16.53,151.5959244,6.792984,0.545052586,99.45494741,1.17154751,0.140461264
42323.00,15-11-2015 00:00,8,0.06,2.33,7.61,30.4,51430,460,311,150,45.9,44.76,0.97,0.420172971,150.2065075,1.381687681,3.15E-09,1.44E-08,0.32537961,1.14,286.3333333,30.4,33823.33984,214.6523565,1369.28946,660.429,665.55,649.02,14.065,1.209679769,40915.40992,498.4471172,2.508522427,16.53,147.2814052,6.792984,0.524624724,99.47537528,1.174990003,0.134800858
42324.00,16-11-2015 00:00,8,0.06,2.53,7.45,30.57,51610,427,338,174,49.14,47.77,0.96,0.444111728,137.9024841,1.453460509,2.92E-09,1.52E-08,0.33984375,1.37,287.3333333,30.57,33941.11328,199.2533831,1488.16668,766.09764,712.53,692.665,13.92,1.221969595,41475.00845,505.8426125,2.329832057,19.865,185.1647196,7.87986144,0.480417945,99.51958206,1.180860232,0.142480945
42325.00,17-11-2015 00:00,8,0.05,2.53,7.53,30.4,51050,475,305,151,46.25,45.09,0.97,0.438242783,144.5703731,1.434460931,3.02E-09,1.50E-08,0.331140351,1.16,288.3333333,30.4,33574.70703,221.6518899,1342.8723,664.83186,670.625,653.805,14.065,1.21453345,40777.60478,496.696955,2.590340206,16.82,154.0433852,6.83827056,0.543562799,99.4564372,1.174990003,0.140598056
42326.00,18-11-2015 00:00,8,0.03,2.51,7.56,28.2,51100,414,344,178,48.3,46.9,0.96,0.476723784,154.4800016,1.414527281,3.23E-09,1.63E-08,0.340996169,1.4,289.3333333,28.2,33607.42188,193.1871209,1514.58384,783.70908,700.35,680.05,13.92,1.222963684,41100.65646,497.1692085,2.241251351,20.3,181.3520429,8.06100768,0.470034149,99.52996585,1.101044482,0.152943619
42327.00,19-11-2015 00:00,8,0.03,2.53,7.56,28.2,51110,414,344,178,48.3,46.9,0.96,0.476630989,154.5660348,1.414527281,3.23E-09,1.63E-08,0.340996169,1.4,292.3333333,28.2,33613.96484,193.1871209,1514.58384,783.70908,700.35,680.05,13.92,1.222963684,41108.65827,497.2701511,2.241251351,20.3,181.2511003,8.06100768,0.469942657,99.53005734,1.101044482,0.152913849
42328.00,20-11-2015 00:00,8,0.03,2.33,7.59,30.4,52030,396,342,178,48.7,47.28,0.96,0.41869576,152.140321,1.474848554,3.24E-09,1.43E-08,0.342307692,1.42,293.3333333,30.4,34266.24023,184.7876808,1505.77812,783.70908,706.15,685.56,13.92,1.224097746,41945.22743,511.542015,2.159446106,20.59,172.5524311,8.06100768,0.440545188,99.55945481,1.174990003,0.134326935
42329.00,21-11-2015 00:00,8,0.03,2.1,7.57,30.2,51740,414,342,180,48.5,47.21,0.96,0.447593413,153.6271862,1.332953055,3.26E-09,1.53E-08,0.344827586,1.29,294.3333333,30.2,34026.17188,193.1871209,1505.77812,792.5148,703.25,684.545,13.92,1.226284867,41725.77967,508.4138479,2.256133498,18.705,173.8197855,8.1515808,0.462992237,99.53700776,1.168112843,0.143597947
42330.00,22-11-2015 00:00,8,0.03,2.33,7.6,30.13,51560,431,337,150,45.61,44.51,0.92,0.400562533,149.4264761,1.213807724,3.11E-09,1.37E-08,0.308008214,1.1,296.3333333,30.13,33908.39844,201.1199253,1483.76382,660.429,661.345,645.395,13.34,1.195361606,40532.7976,493.1498263,2.34825303,15.95,149.2284268,6.792984,0.496190584,99.50380942,1.165713226,0.128509392
